VIN,open_recalls,name,status,nhtsa,date,Description,Safety,remedy
1FTFW1EF5BFB76070,yes,6R80 SUDDEN TRANSMISSION DOWNSHIFT POWERTRAIN CONTROL MODULE PROGRAMMING,Recall Incomplete,19S07/19V075,2019-02-12,"ON YOUR VEHICLE, AN INTERMITTENT FAILURE OF THE OUTPUT SPEED SENSOR (OSS) IN THE TRANSMISSION MAY RESULT IN AN UNINTENDED DOWNSHIFT TO FIRST GEAR.","AN UNINTENDED DOWNSHIFT INTO FIRST GEAR CAN CAUSE AN ABRUPT WHEEL SPEED REDUCTION, WHICH COULD CAUSE THE REAR TIRES TO SLIDE UNTIL THE VEHICLE SPEED SLOWS DOWN. THIS CONDITION COULD RESULT IN A LOSS OF VEHICLE CONTROL, INCREASING THE RISK OF A CRASH.","FORD MOTOR COMPANY HAS AUTHORIZED YOUR DEALER TO REPROGRAM THE POWERTRAIN CONTROL MODULE WITH SOFTWARE THAT WILL PREVENT AN UNINTENDED DOWNSHIFT INTO FIRST GEAR IN THE EVENT OF AN INTERMITTENT OSS FAILURE. THIS SERVICE WILL BE PERFORMED FREE OF CHARGE (PARTS AND LABOR). F-150 3.5L, 5.0L, AND 6.2L VEHICLES: FORD MOTOR COMPANY IS WORKING AS QUICKLY AS POSSIBLE TO DEVELOP THE SOFTWARE FOR THIS REPAIR. WHEN THE SOFTWARE BECOME AVAILABLE, FORD MOTOR COMPANY WILL NOTIFY YOU VIA MAIL TO SCHEDULE A SERVICE APPOINTMENT WITH YOUR DEALER FOR REPAIRS TO BE COMPLETED FREE OF CHARGE (PARTS AND LABOR). THE SOFTWARE IS ANTICIPATED TO BE AVAILABLE BY LATE 2ND QUARTER, 2019."
1FTFW1EF5CFA44461,no,,,,,,,
1FTFW1EF6DKD63084,no,,,,,,,
1FTFW1EF6EFC91488,no,,,,,,,
1FTFW1EF7BFB03735,yes,6R80 SUDDEN TRANSMISSION DOWNSHIFT POWERTRAIN CONTROL MODULE PROGRAMMING,Recall Incomplete,19S07/19V075,2019-02-12,"ON YOUR VEHICLE, AN INTERMITTENT FAILURE OF THE OUTPUT SPEED SENSOR (OSS) IN THE TRANSMISSION MAY RESULT IN AN UNINTENDED DOWNSHIFT TO FIRST GEAR.","AN UNINTENDED DOWNSHIFT INTO FIRST GEAR CAN CAUSE AN ABRUPT WHEEL SPEED REDUCTION, WHICH COULD CAUSE THE REAR TIRES TO SLIDE UNTIL THE VEHICLE SPEED SLOWS DOWN. THIS CONDITION COULD RESULT IN A LOSS OF VEHICLE CONTROL, INCREASING THE RISK OF A CRASH.","FORD MOTOR COMPANY HAS AUTHORIZED YOUR DEALER TO REPROGRAM THE POWERTRAIN CONTROL MODULE WITH SOFTWARE THAT WILL PREVENT AN UNINTENDED DOWNSHIFT INTO FIRST GEAR IN THE EVENT OF AN INTERMITTENT OSS FAILURE. THIS SERVICE WILL BE PERFORMED FREE OF CHARGE (PARTS AND LABOR). F-150 3.5L, 5.0L, AND 6.2L VEHICLES: FORD MOTOR COMPANY IS WORKING AS QUICKLY AS POSSIBLE TO DEVELOP THE SOFTWARE FOR THIS REPAIR. WHEN THE SOFTWARE BECOME AVAILABLE, FORD MOTOR COMPANY WILL NOTIFY YOU VIA MAIL TO SCHEDULE A SERVICE APPOINTMENT WITH YOUR DEALER FOR REPAIRS TO BE COMPLETED FREE OF CHARGE (PARTS AND LABOR). THE SOFTWARE IS ANTICIPATED TO BE AVAILABLE BY LATE 2ND QUARTER, 2019."
1FTFW1EF7BFB89967,no,,,,,,,
1FTFW1EF7BKE02861,no,,,,,,,
1FTFW1EF7EKF48083,no,,,,,,,
1FTFW1EF7HKE53107,yes,CARPET SHIELDING AND INSULATION REWORK,Recall Incomplete,18S27/18V568,2018-08-31,"IF YOUR VEHICLE IS INVOLVED IN A CRASH, DEPLOYMENT OF THE FRONT SEATBELT PRETENSIONERS MAY CAUSE A FIRE INSIDE THE DRIVER OR PASSENGER SIDE B-PILLAR TRIM (THE OUTBOARD FLOOR AREA NEXT TO THE FRONT SEATS) IN THE VEHICLE PASSENGER COMPARTMENT.",A FIRE IN THE B-PILLAR AREA MAY SPREAD WITHIN THE VEHICLE AND INCREASE THE RISK OF INJURY. YOU MAY NOTICE ODOR AND/OR SMOKE AS THE FIRE DEVELOPS.,"FORD MOTOR COMPANY HAS AUTHORIZED YOUR DEALER TO MODIFY THE B-PILLAR INSULATION, REMOVE ELECTRICAL HARNESS TAPE REMNANTS, AND APPLY SHIELDING TO THE CARPET INSULATION AND LOADSPACE TRIM PANEL (ON REGULAR CAB VEHICLES ONLY) FREE OF CHARGE (PARTS AND LABOR)."
1FTFW1EF8BFB31611,no,,,,,,,
1FTFW1EF8FFC55173,no,,,,,,,
1FTFW1EF9BFA44803,no,,,,,,,
1FTFW1EF9BKD25118,no,,,,,,,
1FTFW1EFXBFC70414,no,,,,,,,
1FTFW1EFXDKF66964,no,,,,,,,
1FTFW1EG5JKF06854,no,,,,,,,
1FTFW1ET0BFA80806,no,,,,,,,
1FTFW1ET0CFB93737,yes,6R80 SUDDEN TRANSMISSION DOWNSHIFT POWERTRAIN CONTROL MODULE PROGRAMMING,Recall Incomplete,19S07/19V075,2019-02-12,"ON YOUR VEHICLE, AN INTERMITTENT FAILURE OF THE OUTPUT SPEED SENSOR (OSS) IN THE TRANSMISSION MAY RESULT IN AN UNINTENDED DOWNSHIFT TO FIRST GEAR.","AN UNINTENDED DOWNSHIFT INTO FIRST GEAR CAN CAUSE AN ABRUPT WHEEL SPEED REDUCTION, WHICH COULD CAUSE THE REAR TIRES TO SLIDE UNTIL THE VEHICLE SPEED SLOWS DOWN. THIS CONDITION COULD RESULT IN A LOSS OF VEHICLE CONTROL, INCREASING THE RISK OF A CRASH.","FORD MOTOR COMPANY HAS AUTHORIZED YOUR DEALER TO REPROGRAM THE POWERTRAIN CONTROL MODULE WITH SOFTWARE THAT WILL PREVENT AN UNINTENDED DOWNSHIFT INTO FIRST GEAR IN THE EVENT OF AN INTERMITTENT OSS FAILURE. THIS SERVICE WILL BE PERFORMED FREE OF CHARGE (PARTS AND LABOR). F-150 3.5L, 5.0L, AND 6.2L VEHICLES: FORD MOTOR COMPANY IS WORKING AS QUICKLY AS POSSIBLE TO DEVELOP THE SOFTWARE FOR THIS REPAIR. WHEN THE SOFTWARE BECOME AVAILABLE, FORD MOTOR COMPANY WILL NOTIFY YOU VIA MAIL TO SCHEDULE A SERVICE APPOINTMENT WITH YOUR DEALER FOR REPAIRS TO BE COMPLETED FREE OF CHARGE (PARTS AND LABOR). THE SOFTWARE IS ANTICIPATED TO BE AVAILABLE BY LATE 2ND QUARTER, 2019."
1FTFW1ET0DFB89205,no,,,,,,,
1FTFW1ET0EFB71207,no,,,,,,,
1FTFW1ET1CKD13178,no,,,,,,,
1FTFW1ET1DKF62579,no,,,,,,,
1FTFW1ET1EKF23170,no,,,,,,,
1FTFW1ET2CFB39355,yes,6R80 SUDDEN TRANSMISSION DOWNSHIFT POWERTRAIN CONTROL MODULE PROGRAMMING,Recall Incomplete,19S07/19V075,2019-02-12,"ON YOUR VEHICLE, AN INTERMITTENT FAILURE OF THE OUTPUT SPEED SENSOR (OSS) IN THE TRANSMISSION MAY RESULT IN AN UNINTENDED DOWNSHIFT TO FIRST GEAR.","AN UNINTENDED DOWNSHIFT INTO FIRST GEAR CAN CAUSE AN ABRUPT WHEEL SPEED REDUCTION, WHICH COULD CAUSE THE REAR TIRES TO SLIDE UNTIL THE VEHICLE SPEED SLOWS DOWN. THIS CONDITION COULD RESULT IN A LOSS OF VEHICLE CONTROL, INCREASING THE RISK OF A CRASH.","FORD MOTOR COMPANY HAS AUTHORIZED YOUR DEALER TO REPROGRAM THE POWERTRAIN CONTROL MODULE WITH SOFTWARE THAT WILL PREVENT AN UNINTENDED DOWNSHIFT INTO FIRST GEAR IN THE EVENT OF AN INTERMITTENT OSS FAILURE. THIS SERVICE WILL BE PERFORMED FREE OF CHARGE (PARTS AND LABOR). F-150 3.5L, 5.0L, AND 6.2L VEHICLES: FORD MOTOR COMPANY IS WORKING AS QUICKLY AS POSSIBLE TO DEVELOP THE SOFTWARE FOR THIS REPAIR. WHEN THE SOFTWARE BECOME AVAILABLE, FORD MOTOR COMPANY WILL NOTIFY YOU VIA MAIL TO SCHEDULE A SERVICE APPOINTMENT WITH YOUR DEALER FOR REPAIRS TO BE COMPLETED FREE OF CHARGE (PARTS AND LABOR). THE SOFTWARE IS ANTICIPATED TO BE AVAILABLE BY LATE 2ND QUARTER, 2019."
1FTFW1ET3DKD03107,yes,6R80 SUDDEN TRANSMISSION DOWNSHIFT POWERTRAIN CONTROL MODULE PROGRAMMING,Recall Incomplete,19S07/19V075,2019-02-12,"ON YOUR VEHICLE, AN INTERMITTENT FAILURE OF THE OUTPUT SPEED SENSOR (OSS) IN THE TRANSMISSION MAY RESULT IN AN UNINTENDED DOWNSHIFT TO FIRST GEAR.","AN UNINTENDED DOWNSHIFT INTO FIRST GEAR CAN CAUSE AN ABRUPT WHEEL SPEED REDUCTION, WHICH COULD CAUSE THE REAR TIRES TO SLIDE UNTIL THE VEHICLE SPEED SLOWS DOWN. THIS CONDITION COULD RESULT IN A LOSS OF VEHICLE CONTROL, INCREASING THE RISK OF A CRASH.","FORD MOTOR COMPANY HAS AUTHORIZED YOUR DEALER TO REPROGRAM THE POWERTRAIN CONTROL MODULE WITH SOFTWARE THAT WILL PREVENT AN UNINTENDED DOWNSHIFT INTO FIRST GEAR IN THE EVENT OF AN INTERMITTENT OSS FAILURE. THIS SERVICE WILL BE PERFORMED FREE OF CHARGE (PARTS AND LABOR). F-150 3.5L, 5.0L, AND 6.2L VEHICLES: FORD MOTOR COMPANY IS WORKING AS QUICKLY AS POSSIBLE TO DEVELOP THE SOFTWARE FOR THIS REPAIR. WHEN THE SOFTWARE BECOME AVAILABLE, FORD MOTOR COMPANY WILL NOTIFY YOU VIA MAIL TO SCHEDULE A SERVICE APPOINTMENT WITH YOUR DEALER FOR REPAIRS TO BE COMPLETED FREE OF CHARGE (PARTS AND LABOR). THE SOFTWARE IS ANTICIPATED TO BE AVAILABLE BY LATE 2ND QUARTER, 2019."
1FTFW1ET4EKD31113,no,,,,,,,
1FTFW1ET6BFB36795,no,,,,,,,
1FTFW1ET6BFB83826,yes,6R80 SUDDEN TRANSMISSION DOWNSHIFT POWERTRAIN CONTROL MODULE PROGRAMMING,Recall Incomplete,19S07/19V075,2019-02-12,"ON YOUR VEHICLE, AN INTERMITTENT FAILURE OF THE OUTPUT SPEED SENSOR (OSS) IN THE TRANSMISSION MAY RESULT IN AN UNINTENDED DOWNSHIFT TO FIRST GEAR.","AN UNINTENDED DOWNSHIFT INTO FIRST GEAR CAN CAUSE AN ABRUPT WHEEL SPEED REDUCTION, WHICH COULD CAUSE THE REAR TIRES TO SLIDE UNTIL THE VEHICLE SPEED SLOWS DOWN. THIS CONDITION COULD RESULT IN A LOSS OF VEHICLE CONTROL, INCREASING THE RISK OF A CRASH.","FORD MOTOR COMPANY HAS AUTHORIZED YOUR DEALER TO REPROGRAM THE POWERTRAIN CONTROL MODULE WITH SOFTWARE THAT WILL PREVENT AN UNINTENDED DOWNSHIFT INTO FIRST GEAR IN THE EVENT OF AN INTERMITTENT OSS FAILURE. THIS SERVICE WILL BE PERFORMED FREE OF CHARGE (PARTS AND LABOR). F-150 3.5L, 5.0L, AND 6.2L VEHICLES: FORD MOTOR COMPANY IS WORKING AS QUICKLY AS POSSIBLE TO DEVELOP THE SOFTWARE FOR THIS REPAIR. WHEN THE SOFTWARE BECOME AVAILABLE, FORD MOTOR COMPANY WILL NOTIFY YOU VIA MAIL TO SCHEDULE A SERVICE APPOINTMENT WITH YOUR DEALER FOR REPAIRS TO BE COMPLETED FREE OF CHARGE (PARTS AND LABOR). THE SOFTWARE IS ANTICIPATED TO BE AVAILABLE BY LATE 2ND QUARTER, 2019."
1FTFW1ET6DKD95698,no,,,,,,,
1FTFW1ET6EFC71960,no,,,,,,,
1FTFW1ET8BFC25378,yes,6R80 SUDDEN TRANSMISSION DOWNSHIFT POWERTRAIN CONTROL MODULE PROGRAMMING,Recall Incomplete,19S07/19V075,2019-02-12,"ON YOUR VEHICLE, AN INTERMITTENT FAILURE OF THE OUTPUT SPEED SENSOR (OSS) IN THE TRANSMISSION MAY RESULT IN AN UNINTENDED DOWNSHIFT TO FIRST GEAR.","AN UNINTENDED DOWNSHIFT INTO FIRST GEAR CAN CAUSE AN ABRUPT WHEEL SPEED REDUCTION, WHICH COULD CAUSE THE REAR TIRES TO SLIDE UNTIL THE VEHICLE SPEED SLOWS DOWN. THIS CONDITION COULD RESULT IN A LOSS OF VEHICLE CONTROL, INCREASING THE RISK OF A CRASH.","FORD MOTOR COMPANY HAS AUTHORIZED YOUR DEALER TO REPROGRAM THE POWERTRAIN CONTROL MODULE WITH SOFTWARE THAT WILL PREVENT AN UNINTENDED DOWNSHIFT INTO FIRST GEAR IN THE EVENT OF AN INTERMITTENT OSS FAILURE. THIS SERVICE WILL BE PERFORMED FREE OF CHARGE (PARTS AND LABOR). F-150 3.5L, 5.0L, AND 6.2L VEHICLES: FORD MOTOR COMPANY IS WORKING AS QUICKLY AS POSSIBLE TO DEVELOP THE SOFTWARE FOR THIS REPAIR. WHEN THE SOFTWARE BECOME AVAILABLE, FORD MOTOR COMPANY WILL NOTIFY YOU VIA MAIL TO SCHEDULE A SERVICE APPOINTMENT WITH YOUR DEALER FOR REPAIRS TO BE COMPLETED FREE OF CHARGE (PARTS AND LABOR). THE SOFTWARE IS ANTICIPATED TO BE AVAILABLE BY LATE 2ND QUARTER, 2019."
1FTFW1ET8CFA88914,no,,,,,,,
1FTFW1ET8EKF74780,no,,,,,,,
1FTFW1ET9DFA97414,no,,,,,,,
1FTFW1ETXCFB65086,no,,,,,,,
1FTFW1ETXEFA03963,no,,,,,,,
1FTFW1EV0AFB46528,no,,,,,,,
1FTFW1EV1AFB36347,no,,,,,,,
1FTFW1EV2AFB46059,no,,,,,,,
1FTFW1EV3AFA18204,yes,DOOR HANDLE REINFORCEMENT,Recall Incomplete,11S15/11V049000,2011-02-01,"FORD IS RECALLING CERTAIN MODEL YEAR 2009 AND 2010 F-150 VEHICLES MANUFACTURED FROM JANUARY 18, 2008, THROUGH NOVEMBER 30, 2009. THE INTERIOR DOOR HANDLE HOUSING EMBOSSMENT RETAINING THE INTERIOR DOOR HANDLE SPRING MAY FRACTURE DURING NORMAL USAGE RESULTING IN INSUFFICIENT SPRING FORCE TO RETURN THE HANDLE TO THE FULLY STOWED POSITION.","IN THE EVENT OF A SIDE IMPACT CRASH, THE DOOR HANDLE SPRING CAN FAIL CAUSING THE DOOR LATCH TO OPEN.","OWNERS WILL BE INITIALLY NOTIFIED AND INSTRUCTED TO TAKE THEIR VEHICLES TO A FORD OR LINCOLN/MERCURY DEALER IF ANY INTERIOR DOOR HANDLE IS LOOSE OR FAILS TO RETURN TO THE STOWED POSITION AFTER ACTIVATION FOR REPLACEMENT OF THE AFFECT MODULE. ONCE PARTS BECOME AVAILABLE, OWNERS WILL BE RENOTIFIED AND INSTRUCTED TO TAKE THEIR VEHICLES TO A FORD OR LINCOLN/MERCURY DEALER FOR INSPECTION OF EACH INTERIOR DOOR HANDLE. DEPENDING ON THE RESULTS OF THE INSPECTION, THE DEALER WILL EITHER ADD A SPRING EMBOSSMENT REINFORCEMENT OR REPLACE THE INTERIOR DOOR HANDLE MODULE FREE OF CHARGE. THE SAFETY RECALL BEGAN ON FEBRUARY 10, 2011. OWNERS MAY CONTACT FORD AT 1-866-436-7332."
1FTFW1Ef0hfb58259,no,,,,,,,
1FTFW1R68CFA65850,yes,6R80 SUDDEN TRANSMISSION DOWNSHIFT POWERTRAIN CONTROL MODULE PROGRAMMING,Recall Incomplete,19S07/19V075,2019-02-12,"ON YOUR VEHICLE, AN INTERMITTENT FAILURE OF THE OUTPUT SPEED SENSOR (OSS) IN THE TRANSMISSION MAY RESULT IN AN UNINTENDED DOWNSHIFT TO FIRST GEAR.","AN UNINTENDED DOWNSHIFT INTO FIRST GEAR CAN CAUSE AN ABRUPT WHEEL SPEED REDUCTION, WHICH COULD CAUSE THE REAR TIRES TO SLIDE UNTIL THE VEHICLE SPEED SLOWS DOWN. THIS CONDITION COULD RESULT IN A LOSS OF VEHICLE CONTROL, INCREASING THE RISK OF A CRASH.","FORD MOTOR COMPANY HAS AUTHORIZED YOUR DEALER TO REPROGRAM THE POWERTRAIN CONTROL MODULE WITH SOFTWARE THAT WILL PREVENT AN UNINTENDED DOWNSHIFT INTO FIRST GEAR IN THE EVENT OF AN INTERMITTENT OSS FAILURE. THIS SERVICE WILL BE PERFORMED FREE OF CHARGE (PARTS AND LABOR). F-150 3.5L, 5.0L, AND 6.2L VEHICLES: FORD MOTOR COMPANY IS WORKING AS QUICKLY AS POSSIBLE TO DEVELOP THE SOFTWARE FOR THIS REPAIR. WHEN THE SOFTWARE BECOME AVAILABLE, FORD MOTOR COMPANY WILL NOTIFY YOU VIA MAIL TO SCHEDULE A SERVICE APPOINTMENT WITH YOUR DEALER FOR REPAIRS TO BE COMPLETED FREE OF CHARGE (PARTS AND LABOR). THE SOFTWARE IS ANTICIPATED TO BE AVAILABLE BY LATE 2ND QUARTER, 2019."
1FTFX1CF3BFB63043,no,,,,,,,
1FTFX1E56JKD47371,no,,,,,,,
1FTFX1EF2CFD09351,no,,,,,,,
1FTFX1EF5EKF14088,no,,,,,,,
1FTFX1EF6DKF33585,no,,,,,,,
1FTFX1EF8DFA71099,yes,6R80 SUDDEN TRANSMISSION DOWNSHIFT POWERTRAIN CONTROL MODULE PROGRAMMING,Recall Incomplete,19S07/19V075,2019-02-12,"ON YOUR VEHICLE, AN INTERMITTENT FAILURE OF THE OUTPUT SPEED SENSOR (OSS) IN THE TRANSMISSION MAY RESULT IN AN UNINTENDED DOWNSHIFT TO FIRST GEAR.","AN UNINTENDED DOWNSHIFT INTO FIRST GEAR CAN CAUSE AN ABRUPT WHEEL SPEED REDUCTION, WHICH COULD CAUSE THE REAR TIRES TO SLIDE UNTIL THE VEHICLE SPEED SLOWS DOWN. THIS CONDITION COULD RESULT IN A LOSS OF VEHICLE CONTROL, INCREASING THE RISK OF A CRASH.","FORD MOTOR COMPANY HAS AUTHORIZED YOUR DEALER TO REPROGRAM THE POWERTRAIN CONTROL MODULE WITH SOFTWARE THAT WILL PREVENT AN UNINTENDED DOWNSHIFT INTO FIRST GEAR IN THE EVENT OF AN INTERMITTENT OSS FAILURE. THIS SERVICE WILL BE PERFORMED FREE OF CHARGE (PARTS AND LABOR). F-150 3.5L, 5.0L, AND 6.2L VEHICLES: FORD MOTOR COMPANY IS WORKING AS QUICKLY AS POSSIBLE TO DEVELOP THE SOFTWARE FOR THIS REPAIR. WHEN THE SOFTWARE BECOME AVAILABLE, FORD MOTOR COMPANY WILL NOTIFY YOU VIA MAIL TO SCHEDULE A SERVICE APPOINTMENT WITH YOUR DEALER FOR REPAIRS TO BE COMPLETED FREE OF CHARGE (PARTS AND LABOR). THE SOFTWARE IS ANTICIPATED TO BE AVAILABLE BY LATE 2ND QUARTER, 2019."
1FTFX1EF9FKD72880,no,,,,,,,
1FTFX1EFXBFC47325,yes,6R80 SUDDEN TRANSMISSION DOWNSHIFT POWERTRAIN CONTROL MODULE PROGRAMMING,Recall Incomplete,19S07/19V075,2019-02-12,"ON YOUR VEHICLE, AN INTERMITTENT FAILURE OF THE OUTPUT SPEED SENSOR (OSS) IN THE TRANSMISSION MAY RESULT IN AN UNINTENDED DOWNSHIFT TO FIRST GEAR.","AN UNINTENDED DOWNSHIFT INTO FIRST GEAR CAN CAUSE AN ABRUPT WHEEL SPEED REDUCTION, WHICH COULD CAUSE THE REAR TIRES TO SLIDE UNTIL THE VEHICLE SPEED SLOWS DOWN. THIS CONDITION COULD RESULT IN A LOSS OF VEHICLE CONTROL, INCREASING THE RISK OF A CRASH.","FORD MOTOR COMPANY HAS AUTHORIZED YOUR DEALER TO REPROGRAM THE POWERTRAIN CONTROL MODULE WITH SOFTWARE THAT WILL PREVENT AN UNINTENDED DOWNSHIFT INTO FIRST GEAR IN THE EVENT OF AN INTERMITTENT OSS FAILURE. THIS SERVICE WILL BE PERFORMED FREE OF CHARGE (PARTS AND LABOR). F-150 3.5L, 5.0L, AND 6.2L VEHICLES: FORD MOTOR COMPANY IS WORKING AS QUICKLY AS POSSIBLE TO DEVELOP THE SOFTWARE FOR THIS REPAIR. WHEN THE SOFTWARE BECOME AVAILABLE, FORD MOTOR COMPANY WILL NOTIFY YOU VIA MAIL TO SCHEDULE A SERVICE APPOINTMENT WITH YOUR DEALER FOR REPAIRS TO BE COMPLETED FREE OF CHARGE (PARTS AND LABOR). THE SOFTWARE IS ANTICIPATED TO BE AVAILABLE BY LATE 2ND QUARTER, 2019."
1FTFX1ET4CFB50113,no,,,,,,,
1FTFX1ETXEFC82389,no,,,,,,,
1FTFX1EV2AFC28340,no,,,,,,,
1FTKR1AD3BPA88297,yes,DRIVER AIRBAG INFLATOR REPLACEMENT,Recall Incomplete,21S12/21V158,2021-03-25,DRIVER AIRBAG INFLATOR REPLACEMENT,"THE DRIVER AIRBAG INFLATOR IN YOUR VEHICLE MAY EXPLODE IN THE EVENT OF A CRASH THAT CAUSES DEPLOYMENT OF THE DRIVER AIRBAG. IF AN AIRBAG INFLATOR EXPLODES, SHARP METAL FRAGMENTS COULD STRIKE THE DRIVER OR OTHER OCCUPANTS CAUSING SERIOUS INJURY OR DEATH.","FORD MOTOR COMPANY IS WORKING CLOSELY WITH ITS SUPPLIERS TO PRODUCE PARTS FOR THIS REPAIR. WHEN PARTS BECOME AVAILABLE IN SUFFICIENT QUANTITIES, OWNERS WILL BE NOTIFIED BY MAIL AND INSTRUCTED TO TAKE THEIR VEHICLE TO A FORD OR LINCOLN DEALER TO HAVE THE DRIVER AIRBAG INFLATOR REPLACED. THERE WILL BE NO CHARGE FOR THIS SERVICE."
1FTKR1AD4BPA53381,yes,DRIVER AIRBAG INFLATOR REPLACEMENT,Recall Incomplete,21S12/21V158,2021-03-25,DRIVER AIRBAG INFLATOR REPLACEMENT,"THE DRIVER AIRBAG INFLATOR IN YOUR VEHICLE MAY EXPLODE IN THE EVENT OF A CRASH THAT CAUSES DEPLOYMENT OF THE DRIVER AIRBAG. IF AN AIRBAG INFLATOR EXPLODES, SHARP METAL FRAGMENTS COULD STRIKE THE DRIVER OR OTHER OCCUPANTS CAUSING SERIOUS INJURY OR DEATH.","FORD MOTOR COMPANY IS WORKING CLOSELY WITH ITS SUPPLIERS TO PRODUCE PARTS FOR THIS REPAIR. WHEN PARTS BECOME AVAILABLE IN SUFFICIENT QUANTITIES, OWNERS WILL BE NOTIFIED BY MAIL AND INSTRUCTED TO TAKE THEIR VEHICLE TO A FORD OR LINCOLN DEALER TO HAVE THE DRIVER AIRBAG INFLATOR REPLACED. THERE WILL BE NO CHARGE FOR THIS SERVICE."
1FTKR1AD4BPA53381,yes,PASSENGER AIRBAG INFLATOR REPLACEMENT PARTS ARE READILY AVAILABLE,Recall Incomplete,19S01/19V001,2019-01-28,THE PASSENGER AIRBAG INFLATOR IN YOUR VEHICLE MAY EXPLODE IN THE EVENT OF A CRASH THAT CAUSES DEPLOYMENT OF THE PASSENGER AIRBAG.,"IF AN INFLATOR EXPLODES, SHARP METAL FRAGMENTS COULD STRIKE THE PASSENGER OR OTHER OCCUPANTS, CAUSING SERIOUS INJURY OR DEATH.",PARTS ARE NOW AVAILABLE TO REPAIR YOUR VEHICLE. DEALERS WILL REPLACE THE PASSENGER AIRBAG INFLATOR FREE OF CHARGE.
1FTKR1AD9BPB01781,no,,,,,,,
1FTKR1ED4BPA68022,yes,DRIVER AIRBAG INFLATOR REPLACEMENT,Recall Incomplete,21S12/21V158,2021-03-25,DRIVER AIRBAG INFLATOR REPLACEMENT,"THE DRIVER AIRBAG INFLATOR IN YOUR VEHICLE MAY EXPLODE IN THE EVENT OF A CRASH THAT CAUSES DEPLOYMENT OF THE DRIVER AIRBAG. IF AN AIRBAG INFLATOR EXPLODES, SHARP METAL FRAGMENTS COULD STRIKE THE DRIVER OR OTHER OCCUPANTS CAUSING SERIOUS INJURY OR DEATH.","FORD MOTOR COMPANY IS WORKING CLOSELY WITH ITS SUPPLIERS TO PRODUCE PARTS FOR THIS REPAIR. WHEN PARTS BECOME AVAILABLE IN SUFFICIENT QUANTITIES, OWNERS WILL BE NOTIFIED BY MAIL AND INSTRUCTED TO TAKE THEIR VEHICLE TO A FORD OR LINCOLN DEALER TO HAVE THE DRIVER AIRBAG INFLATOR REPLACED. THERE WILL BE NO CHARGE FOR THIS SERVICE."
1FTKR1ED9BPA25165,yes,DRIVER AIRBAG INFLATOR REPLACEMENT,Recall Incomplete,21S12/21V158,2021-03-25,DRIVER AIRBAG INFLATOR REPLACEMENT,"THE DRIVER AIRBAG INFLATOR IN YOUR VEHICLE MAY EXPLODE IN THE EVENT OF A CRASH THAT CAUSES DEPLOYMENT OF THE DRIVER AIRBAG. IF AN AIRBAG INFLATOR EXPLODES, SHARP METAL FRAGMENTS COULD STRIKE THE DRIVER OR OTHER OCCUPANTS CAUSING SERIOUS INJURY OR DEATH.","FORD MOTOR COMPANY IS WORKING CLOSELY WITH ITS SUPPLIERS TO PRODUCE PARTS FOR THIS REPAIR. WHEN PARTS BECOME AVAILABLE IN SUFFICIENT QUANTITIES, OWNERS WILL BE NOTIFIED BY MAIL AND INSTRUCTED TO TAKE THEIR VEHICLE TO A FORD OR LINCOLN DEALER TO HAVE THE DRIVER AIRBAG INFLATOR REPLACED. THERE WILL BE NO CHARGE FOR THIS SERVICE."
1FTLR4FE4BPA40816,no,,,,,,,
1FTMF1C57KKD60192,no,,,,,,,
1FTMF1C5XKKD66200,no,,,,,,,
1FTMF1C83GKE70495,no,,,,,,,
1FTMF1CB1JKF05070,no,,,,,,,
1FTMF1CB4LKE56420,no,,,,,,,
1FTMF1CM2EKF94140,no,,,,,,,
1FTMF1CM8DKG36146,no,,,,,,,
1FTMF1CW1AKE66290,no,,,,,,,
1FTMF1EF9DFD95690,no,,,,,,,
1FTMF1EW3AKA21370,no,,,,,,,
1FTNF1CF9CKD54263,no,,,,,,,
1FTPW12565KE28601,no,,,,,,,
1FTPW12594KB97191,no,,,,,,,
