VIN,open_recalls,Name,Status,nhtsa,Date,Description,safety,Repair_description,Unnamed: 9
1GNEK13Z02R155993,no,REARWARD FOLDING HEAD RESTRAINTS PINCH POINT,complete,02V253,2002-09-17,"Certain sport utility vehicles equipped with rearward folding head restraints on the second row seats, two potential pinch points exist on each of the folding head restraints when the restraints are folded rearward as the seatback is folded down.","If a person were to insert their finger(s) into the pinch point when the head restraint folds, it could trap and pinch the finger(s) causing injury.",Dealers will install protective covers over the pinch points free of charge.,
,,,,,,,,,
1GNEK13Z04J154828,no,SECOND ROW CENTER SAFETY BELT,complete,05V163,2005-04-22,"On certain crew cab pickup trucks and sport utility vehicles, the 2nd row center occupant seat belt routing may make it difficult to position the lap portion of the safety belt low around the hips of occupants, especially smaller occupants, seated in this position. Appropriate use of a child seat or booster seat, as recommended for small children, does improve the fit condition for this user group. In addition to instructions on proper infant and young child restraint (with child seats or boosters), special verbiage for restraining older child is included in the owner's manual. Also, the suggested seat belt fit/routing for adults, irrespective of seating position, is described in the owner's manual text.","A lap portion of the seat belt routing that is not low and snug on the hips can allow the lap belt to ride up on an occupant's abdomen instead of fitting low around their hipbones, and therefore, can expose them to more risk of abdominal and internal organ injury.","Dealers will cut open the guide loop, remove a portion of the loop, and then the remaining two sides should be folded over and secured with a retainer free of charge.",
,,,,,,,,,
1GNEK13Z04J258560,no,SECOND ROW CENTER SAFETY BELT,complete,05V163,2005-04-22,"On certain crew cab pickup trucks and sport utility vehicles, the 2nd row center occupant seat belt routing may make it difficult to position the lap portion of the safety belt low around the hips of occupants, especially smaller occupants, seated in this position. Appropriate use of a child seat or booster seat, as recommended for small children, does improve the fit condition for this user group. In addition to instructions on proper infant and young child restraint (with child seats or boosters), special verbiage for restraining older child is included in the owner's manual. Also, the suggested seat belt fit/routing for adults, irrespective of seating position, is described in the owner's manual text.","A lap portion of the seat belt routing that is not low and snug on the hips can allow the lap belt to ride up on an occupant's abdomen instead of fitting low around their hipbones, and therefore, can expose them to more risk of abdominal and internal organ injury.","Dealers will cut open the guide loop, remove a portion of the loop, and then the remaining two sides should be folded over and secured with a retainer free of charge.",
,,,,,,,,,
1GNEK13Z06R113524,no,POWER STEERING HOSE FRACTURE,complete,05V455,2005-10-04,"Certain passenger vehicles may have been built with a power steering hose that is not to specification. Under extreme steering maneuvers, such as turning the steering wheel fully to the left or right while braking, the hose may fracture and leak fluid.","If this were to occur, power steering assist would be lost and increased steering effort would be required. On vehicles equipped with hydro-boost power brakes, it could also result in loss of power brake assist and increased braking effort would be required. If the power steering fluid spray were to spray onto hot engine parts, an engine compartment fire could occur.",Dealers will inspect the power steering hose(s) for two suspect date codes and replace them if required free of charge.,
,,,,,,,,,
1GNEK13Z34R179403,no,,,,,,,,
,,,,,,,,,
1GNEK13Z42J157342,yes,REARWARD FOLDING HEAD RESTRAINTS PINCH POINT,incomplete,02V253,2002-09-17,"Certain sport utility vehicles equipped with rearward folding head restraints on the second row seats, two potential pinch points exist on each of the folding head restraints when the restraints are folded rearward as the seatback is folded down.","If a person were to insert their finger(s) into the pinch point when the head restraint folds, it could trap and pinch the finger(s) causing injury.",Dealers will install protective covers over the pinch points free of charge.,
,,,,,,,,,
1GNEK13Z42J157342,no,FRONT WHEEL SPEED SENSOR CORROSION,complete,05V379,2005-08-29,"Certain pickup trucks and sport utility vehicles may experience unwanted antilock brake system (ABS) activation. This condition is more likely to occur in environmentally corrosive areas. This recall will be launched in the ""salt belt"" states of Connecticut, Delaware, Illinois, Indiana, Iowa, Maryland, Massachusetts, Maine, Michigan, Minnesota, Missouri, New Hampshire, New Jersey, New York, Ohio, Pennsylvania, Rhode Island, Vermont, West Virginia, Wisconsin and the District of Columbia only.","This can cause increased stopping distances during low-speed brake applications, which could result in a crash.","Dealers will remove the wheel speed sensor and thoroughly clean the wheel speed sensor mounting surface on the bearing, apply rust inhibitor to the cleaned surface, grease the mounting surface, reinstall the wheel speed sensor, and check the peak-to-peak output voltage to ensure the wheel speed signal is within specifications free of charge.",
,,,,,,,,,
1GNEK13Z63J270677,no,SECOND ROW CENTER SAFETY BELT,complete,05V163,2005-04-22,"On certain crew cab pickup trucks and sport utility vehicles, the 2nd row center occupant seat belt routing may make it difficult to position the lap portion of the safety belt low around the hips of occupants, especially smaller occupants, seated in this position. Appropriate use of a child seat or booster seat, as recommended for small children, does improve the fit condition for this user group. In addition to instructions on proper infant and young child restraint (with child seats or boosters), special verbiage for restraining older child is included in the owner's manual. Also, the suggested seat belt fit/routing for adults, irrespective of seating position, is described in the owner's manual text.","A lap portion of the seat belt routing that is not low and snug on the hips can allow the lap belt to ride up on an occupant's abdomen instead of fitting low around their hipbones, and therefore, can expose them to more risk of abdominal and internal organ injury.","Dealers will cut open the guide loop, remove a portion of the loop, and then the remaining two sides should be folded over and secured with a retainer free of charge.",
,,,,,,,,,
1GNEK13Z72R201576,no,FRONT WHEEL SPEED SENSOR CORROSION,complete,05V379,2005-08-29,"Certain pickup trucks and sport utility vehicles may experience unwanted antilock brake system (ABS) activation. This condition is more likely to occur in environmentally corrosive areas. This recall will be launched in the ""salt belt"" states of Connecticut, Delaware, Illinois, Indiana, Iowa, Maryland, Massachusetts, Maine, Michigan, Minnesota, Missouri, New Hampshire, New Jersey, New York, Ohio, Pennsylvania, Rhode Island, Vermont, West Virginia, Wisconsin and the District of Columbia only.","This can cause increased stopping distances during low-speed brake applications, which could result in a crash.","Dealers will remove the wheel speed sensor and thoroughly clean the wheel speed sensor mounting surface on the bearing, apply rust inhibitor to the cleaned surface, grease the mounting surface, reinstall the wheel speed sensor, and check the peak-to-peak output voltage to ensure the wheel speed signal is within specifications free of charge.",
,,,,,,,,,
1GNEK13Z72R201576,no,REARWARD FOLDING HEAD RESTRAINTS PINCH POINT,complete,02V253,2002-09-17,"Certain sport utility vehicles equipped with rearward folding head restraints on the second row seats, two potential pinch points exist on each of the folding head restraints when the restraints are folded rearward as the seatback is folded down.","If a person were to insert their finger(s) into the pinch point when the head restraint folds, it could trap and pinch the finger(s) causing injury.",Dealers will install protective covers over the pinch points free of charge.,
